index,Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
8670,State,New Jersey,34.0,All,Sex,Male,Hyperlipidemia,0.5718,,,,
8680,State,New Jersey,34.0,All,Sex,Female,Hypertension,0.6244,,,,
8683,State,New Jersey,34.0,All,Sex,Male,Hypertension,0.6274,,,,
8693,State,New Jersey,34.0,All,Sex,Female,Ischemic Heart Disease,0.2652,,,,
8696,State,New Jersey,34.0,All,Sex,Male,Ischemic Heart Disease,0.3875,,,,
8706,State,New Jersey,34.0,All,Sex,Female,Osteoporosis,0.1112,,,,
8709,State,New Jersey,34.0,All,Sex,Male,Osteoporosis,0.0162,,,,
8719,State,New Jersey,34.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0271,,,,
8722,State,New Jersey,34.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0308,,,,
8732,State,New Jersey,34.0,All,Sex,Female,Stroke,0.0472,,,,
8735,State,New Jersey,34.0,All,Sex,Male,Stroke,0.0515,,,,
8745,State,New Mexico,35.0,All,Sex,Female,Alcohol Abuse,0.013,,,,
8748,State,New Mexico,35.0,All,Sex,Male,Alcohol Abuse,0.0347,,,,
8758,State,New Mexico,35.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.096,,,,
8761,State,New Mexico,35.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.073,,,,
8771,State,New Mexico,35.0,All,Sex,Female,Arthritis,0.3551,,,,
8774,State,New Mexico,35.0,All,Sex,Male,Arthritis,0.2482,,,,
8784,State,New Mexico,35.0,All,Sex,Female,Asthma,0.0631,,,,
8787,State,New Mexico,35.0,All,Sex,Male,Asthma,0.0318,,,,
8797,State,New Mexico,35.0,All,Sex,Female,Atrial Fibrillation,0.0493,,,,
8800,State,New Mexico,35.0,All,Sex,Male,Atrial Fibrillation,0.059,,,,
8810,State,New Mexico,35.0,All,Sex,Female,Autism Spectrum Disorders,0.001,,,,
8813,State,New Mexico,35.0,All,Sex,Male,Autism Spectrum Disorders,0.0029,,,,
8823,State,New Mexico,35.0,All,Sex,Female,COPD,0.0884,,,,
8826,State,New Mexico,35.0,All,Sex,Male,COPD,0.0885,,,,
8836,State,New Mexico,35.0,All,Sex,Female,Cancer,0.0595,,,,
8839,State,New Mexico,35.0,All,Sex,Male,Cancer,0.0645,,,,
8849,State,New Mexico,35.0,All,Sex,Female,Chronic Kidney Disease,0.2006,,,,
8852,State,New Mexico,35.0,All,Sex,Male,Chronic Kidney Disease,0.2128,,,,
8862,State,New Mexico,35.0,All,Sex,Female,Depression,0.2018,,,,
8865,State,New Mexico,35.0,All,Sex,Male,Depression,0.1131,,,,
8875,State,New Mexico,35.0,All,Sex,Female,Diabetes,0.2512,,,,
8878,State,New Mexico,35.0,All,Sex,Male,Diabetes,0.2591,,,,
8888,State,New Mexico,35.0,All,Sex,Female,Drug/Substance Abuse,0.0331,,,,
8891,State,New Mexico,35.0,All,Sex,Male,Drug/Substance Abuse,0.0391,,,,
8901,State,New Mexico,35.0,All,Sex,Female,HIV/AIDS,0.0005,,,,
8904,State,New Mexico,35.0,All,Sex,Male,HIV/AIDS,0.0043,,,,
8914,State,New Mexico,35.0,All,Sex,Female,Heart Failure,0.103,,,,
8917,State,New Mexico,35.0,All,Sex,Male,Heart Failure,0.1135,,,,
8927,State,New Mexico,35.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0049,,,,
8930,State,New Mexico,35.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0106,,,,
8940,State,New Mexico,35.0,All,Sex,Female,Hyperlipidemia,0.3765,,,,
8943,State,New Mexico,35.0,All,Sex,Male,Hyperlipidemia,0.3648,,,,
8953,State,New Mexico,35.0,All,Sex,Female,Hypertension,0.4907,,,,
8956,State,New Mexico,35.0,All,Sex,Male,Hypertension,0.4579,,,,
8966,State,New Mexico,35.0,All,Sex,Female,Ischemic Heart Disease,0.1753,,,,
8969,State,New Mexico,35.0,All,Sex,Male,Ischemic Heart Disease,0.2538,,,,
8979,State,New Mexico,35.0,All,Sex,Female,Osteoporosis,0.1083,,,,
8982,State,New Mexico,35.0,All,Sex,Male,Osteoporosis,0.0171,,,,
8992,State,New Mexico,35.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0174,,,,
8995,State,New Mexico,35.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0223,,,,
9005,State,New Mexico,35.0,All,Sex,Female,Stroke,0.0263,,,,
9008,State,New Mexico,35.0,All,Sex,Male,Stroke,0.0252,,,,
9018,State,New York,36.0,All,Sex,Female,Alcohol Abuse,0.012,,,,
9021,State,New York,36.0,All,Sex,Male,Alcohol Abuse,0.0311,,,,
9031,State,New York,36.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1379,,,,
9034,State,New York,36.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.1028,,,,
9044,State,New York,36.0,All,Sex,Female,Arthritis,0.3759,,,,
9047,State,New York,36.0,All,Sex,Male,Arthritis,0.2571,,,,
9057,State,New York,36.0,All,Sex,Female,Asthma,0.0721,,,,
9060,State,New York,36.0,All,Sex,Male,Asthma,0.0423,,,,
9070,State,New York,36.0,All,Sex,Female,Atrial Fibrillation,0.079,,,,
9073,State,New York,36.0,All,Sex,Male,Atrial Fibrillation,0.1024,,,,
9083,State,New York,36.0,All,Sex,Female,Autism Spectrum Disorders,0.0021,,,,
9086,State,New York,36.0,All,Sex,Male,Autism Spectrum Disorders,0.0079,,,,
9096,State,New York,36.0,All,Sex,Female,COPD,0.1102,,,,
9099,State,New York,36.0,All,Sex,Male,COPD,0.1109,,,,
9109,State,New York,36.0,All,Sex,Female,Cancer,0.0892,,,,
9112,State,New York,36.0,All,Sex,Male,Cancer,0.102,,,,
9122,State,New York,36.0,All,Sex,Female,Chronic Kidney Disease,0.2127,,,,
9125,State,New York,36.0,All,Sex,Male,Chronic Kidney Disease,0.2618,,,,
9135,State,New York,36.0,All,Sex,Female,Depression,0.2001,,,,
9138,State,New York,36.0,All,Sex,Male,Depression,0.1327,,,,
9148,State,New York,36.0,All,Sex,Female,Diabetes,0.3009,,,,
9151,State,New York,36.0,All,Sex,Male,Diabetes,0.329,,,,
9161,State,New York,36.0,All,Sex,Female,Drug/Substance Abuse,0.0253,,,,
9164,State,New York,36.0,All,Sex,Male,Drug/Substance Abuse,0.0356,,,,
9174,State,New York,36.0,All,Sex,Female,HIV/AIDS,0.0035,,,,
9177,State,New York,36.0,All,Sex,Male,HIV/AIDS,0.0103,,,,
9187,State,New York,36.0,All,Sex,Female,Heart Failure,0.1442,,,,
9190,State,New York,36.0,All,Sex,Male,Heart Failure,0.1574,,,,
9200,State,New York,36.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0069,,,,
9203,State,New York,36.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.013,,,,
9213,State,New York,36.0,All,Sex,Female,Hyperlipidemia,0.5121,,,,
9216,State,New York,36.0,All,Sex,Male,Hyperlipidemia,0.5109,,,,
9226,State,New York,36.0,All,Sex,Female,Hypertension,0.5823,,,,
9229,State,New York,36.0,All,Sex,Male,Hypertension,0.5698,,,,
9239,State,New York,36.0,All,Sex,Female,Ischemic Heart Disease,0.2548,,,,
9242,State,New York,36.0,All,Sex,Male,Ischemic Heart Disease,0.3518,,,,
9252,State,New York,36.0,All,Sex,Female,Osteoporosis,0.1157,,,,
9255,State,New York,36.0,All,Sex,Male,Osteoporosis,0.0189,,,,
9265,State,New York,36.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0341,,,,
9268,State,New York,36.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0428,,,,
9278,State,New York,36.0,All,Sex,Female,Stroke,0.0425,,,,
9281,State,New York,36.0,All,Sex,Male,Stroke,0.0432,,,,
9291,State,North Carolina,37.0,All,Sex,Female,Alcohol Abuse,0.0109,,,,
9294,State,North Carolina,37.0,All,Sex,Male,Alcohol Abuse,0.032,,,,
9304,State,North Carolina,37.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1193,,,,
9307,State,North Carolina,37.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0852,,,,
9317,State,North Carolina,37.0,All,Sex,Female,Arthritis,0.3861,,,,
9320,State,North Carolina,37.0,All,Sex,Male,Arthritis,0.2679,,,,
9330,State,North Carolina,37.0,All,Sex,Female,Asthma,0.0631,,,,
9333,State,North Carolina,37.0,All,Sex,Male,Asthma,0.029,,,,
9343,State,North Carolina,37.0,All,Sex,Female,Atrial Fibrillation,0.073,,,,
9346,State,North Carolina,37.0,All,Sex,Male,Atrial Fibrillation,0.0898,,,,
9356,State,North Carolina,37.0,All,Sex,Female,Autism Spectrum Disorders,0.0012,,,,
9359,State,North Carolina,37.0,All,Sex,Male,Autism Spectrum Disorders,0.0045,,,,
9369,State,North Carolina,37.0,All,Sex,Female,COPD,0.1204,,,,
9372,State,North Carolina,37.0,All,Sex,Male,COPD,0.1189,,,,
9382,State,North Carolina,37.0,All,Sex,Female,Cancer,0.0756,,,,
9385,State,North Carolina,37.0,All,Sex,Male,Cancer,0.0913,,,,
9395,State,North Carolina,37.0,All,Sex,Female,Chronic Kidney Disease,0.2379,,,,
9398,State,North Carolina,37.0,All,Sex,Male,Chronic Kidney Disease,0.267,,,,
9408,State,North Carolina,37.0,All,Sex,Female,Depression,0.2407,,,,
9411,State,North Carolina,37.0,All,Sex,Male,Depression,0.1354,,,,
9421,State,North Carolina,37.0,All,Sex,Female,Diabetes,0.2746,,,,
9424,State,North Carolina,37.0,All,Sex,Male,Diabetes,0.2981,,,,
9434,State,North Carolina,37.0,All,Sex,Female,Drug/Substance Abuse,0.0361,,,,
9437,State,North Carolina,37.0,All,Sex,Male,Drug/Substance Abuse,0.0418,,,,
9447,State,North Carolina,37.0,All,Sex,Female,HIV/AIDS,0.0025,,,,
9450,State,North Carolina,37.0,All,Sex,Male,HIV/AIDS,0.006,,,,
9460,State,North Carolina,37.0,All,Sex,Female,Heart Failure,0.1283,,,,
9463,State,North Carolina,37.0,All,Sex,Male,Heart Failure,0.1376,,,,
9473,State,North Carolina,37.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0048,,,,
9476,State,North Carolina,37.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0095,,,,
9486,State,North Carolina,37.0,All,Sex,Female,Hyperlipidemia,0.4915,,,,
9489,State,North Carolina,37.0,All,Sex,Male,Hyperlipidemia,0.4841,,,,
9499,State,North Carolina,37.0,All,Sex,Female,Hypertension,0.614,,,,
9502,State,North Carolina,37.0,All,Sex,Male,Hypertension,0.584,,,,
9512,State,North Carolina,37.0,All,Sex,Female,Ischemic Heart Disease,0.1972,,,,
9515,State,North Carolina,37.0,All,Sex,Male,Ischemic Heart Disease,0.3034,,,,
9525,State,North Carolina,37.0,All,Sex,Female,Osteoporosis,0.1012,,,,
9528,State,North Carolina,37.0,All,Sex,Male,Osteoporosis,0.0121,,,,
9538,State,North Carolina,37.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0296,,,,
9541,State,North Carolina,37.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0312,,,,
9551,State,North Carolina,37.0,All,Sex,Female,Stroke,0.0369,,,,
9554,State,North Carolina,37.0,All,Sex,Male,Stroke,0.0369,,,,
9564,State,North Dakota,38.0,All,Sex,Female,Alcohol Abuse,0.0118,,,,
9567,State,North Dakota,38.0,All,Sex,Male,Alcohol Abuse,0.0287,,,,
9577,State,North Dakota,38.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1055,,,,
9580,State,North Dakota,38.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0757,,,,
9590,State,North Dakota,38.0,All,Sex,Female,Arthritis,0.3449,,,,
9593,State,North Dakota,38.0,All,Sex,Male,Arthritis,0.2377,,,,
9603,State,North Dakota,38.0,All,Sex,Female,Asthma,0.0495,,,,
9606,State,North Dakota,38.0,All,Sex,Male,Asthma,0.0266,,,,
9616,State,North Dakota,38.0,All,Sex,Female,Atrial Fibrillation,0.0686,,,,
9619,State,North Dakota,38.0,All,Sex,Male,Atrial Fibrillation,0.0787,,,,
9629,State,North Dakota,38.0,All,Sex,Female,Autism Spectrum Disorders,0.0017,,,,
9632,State,North Dakota,38.0,All,Sex,Male,Autism Spectrum Disorders,0.0051,,,,
9642,State,North Dakota,38.0,All,Sex,Female,COPD,0.0957,,,,
9645,State,North Dakota,38.0,All,Sex,Male,COPD,0.1071,,,,
9655,State,North Dakota,38.0,All,Sex,Female,Cancer,0.0745,,,,
9658,State,North Dakota,38.0,All,Sex,Male,Cancer,0.0927,,,,
9668,State,North Dakota,38.0,All,Sex,Female,Chronic Kidney Disease,0.2178,,,,
9671,State,North Dakota,38.0,All,Sex,Male,Chronic Kidney Disease,0.2367,,,,
9681,State,North Dakota,38.0,All,Sex,Female,Depression,0.2327,,,,
9684,State,North Dakota,38.0,All,Sex,Male,Depression,0.1302,,,,
9694,State,North Dakota,38.0,All,Sex,Female,Diabetes,0.2166,,,,
9697,State,North Dakota,38.0,All,Sex,Male,Diabetes,0.2564,,,,
9707,State,North Dakota,38.0,All,Sex,Female,Drug/Substance Abuse,0.0205,,,,
9710,State,North Dakota,38.0,All,Sex,Male,Drug/Substance Abuse,0.0208,,,,
9720,State,North Dakota,38.0,All,Sex,Female,HIV/AIDS,0.0003,,,,
9723,State,North Dakota,38.0,All,Sex,Male,HIV/AIDS,0.0011,,,,
9733,State,North Dakota,38.0,All,Sex,Female,Heart Failure,0.1349,,,,
9736,State,North Dakota,38.0,All,Sex,Male,Heart Failure,0.146,,,,
9746,State,North Dakota,38.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0025,,,,
9749,State,North Dakota,38.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0038,,,,
9759,State,North Dakota,38.0,All,Sex,Female,Hyperlipidemia,0.4097,,,,
9762,State,North Dakota,38.0,All,Sex,Male,Hyperlipidemia,0.4034,,,,
9772,State,North Dakota,38.0,All,Sex,Female,Hypertension,0.5178,,,,
9775,State,North Dakota,38.0,All,Sex,Male,Hypertension,0.4912,,,,
9785,State,North Dakota,38.0,All,Sex,Female,Ischemic Heart Disease,0.2,,,,
9788,State,North Dakota,38.0,All,Sex,Male,Ischemic Heart Disease,0.3214,,,,
9798,State,North Dakota,38.0,All,Sex,Female,Osteoporosis,0.1236,,,,
9801,State,North Dakota,38.0,All,Sex,Male,Osteoporosis,0.0139,,,,
9811,State,North Dakota,38.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0243,,,,
9814,State,North Dakota,38.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0273,,,,
9824,State,North Dakota,38.0,All,Sex,Female,Stroke,0.0255,,,,
9827,State,North Dakota,38.0,All,Sex,Male,Stroke,0.0253,,,,
9837,State,Ohio,39.0,All,Sex,Female,Alcohol Abuse,0.0108,,,,
9840,State,Ohio,39.0,All,Sex,Male,Alcohol Abuse,0.0315,,,,
9850,State,Ohio,39.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1187,,,,
9853,State,Ohio,39.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0865,,,,
9863,State,Ohio,39.0,All,Sex,Female,Arthritis,0.4167,,,,
9866,State,Ohio,39.0,All,Sex,Male,Arthritis,0.294,,,,
9876,State,Ohio,39.0,All,Sex,Female,Asthma,0.0632,,,,
9879,State,Ohio,39.0,All,Sex,Male,Asthma,0.0307,,,,
9889,State,Ohio,39.0,All,Sex,Female,Atrial Fibrillation,0.0813,,,,
9892,State,Ohio,39.0,All,Sex,Male,Atrial Fibrillation,0.0993,,,,
9902,State,Ohio,39.0,All,Sex,Female,Autism Spectrum Disorders,0.0015,,,,
9905,State,Ohio,39.0,All,Sex,Male,Autism Spectrum Disorders,0.0051,,,,
9915,State,Ohio,39.0,All,Sex,Female,COPD,0.1315,,,,
9918,State,Ohio,39.0,All,Sex,Male,COPD,0.1323,,,,
9928,State,Ohio,39.0,All,Sex,Female,Cancer,0.0776,,,,
9931,State,Ohio,39.0,All,Sex,Male,Cancer,0.0912,,,,
9941,State,Ohio,39.0,All,Sex,Female,Chronic Kidney Disease,0.2402,,,,
9944,State,Ohio,39.0,All,Sex,Male,Chronic Kidney Disease,0.2676,,,,
9954,State,Ohio,39.0,All,Sex,Female,Depression,0.2498,,,,
9957,State,Ohio,39.0,All,Sex,Male,Depression,0.1491,,,,
9967,State,Ohio,39.0,All,Sex,Female,Diabetes,0.2559,,,,
9970,State,Ohio,39.0,All,Sex,Male,Diabetes,0.291,,,,
9980,State,Ohio,39.0,All,Sex,Female,Drug/Substance Abuse,0.0275,,,,
9983,State,Ohio,39.0,All,Sex,Male,Drug/Substance Abuse,0.0341,,,,
9993,State,Ohio,39.0,All,Sex,Female,HIV/AIDS,0.0006,,,,
9996,State,Ohio,39.0,All,Sex,Male,HIV/AIDS,0.0035,,,,
10006,State,Ohio,39.0,All,Sex,Female,Heart Failure,0.1429,,,,
10009,State,Ohio,39.0,All,Sex,Male,Heart Failure,0.1528,,,,
10019,State,Ohio,39.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0039,,,,
10022,State,Ohio,39.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0077,,,,
10032,State,Ohio,39.0,All,Sex,Female,Hyperlipidemia,0.4945,,,,
10035,State,Ohio,39.0,All,Sex,Male,Hyperlipidemia,0.4939,,,,
10045,State,Ohio,39.0,All,Sex,Female,Hypertension,0.6084,,,,
10048,State,Ohio,39.0,All,Sex,Male,Hypertension,0.58,,,,
10058,State,Ohio,39.0,All,Sex,Female,Ischemic Heart Disease,0.2255,,,,
10061,State,Ohio,39.0,All,Sex,Male,Ischemic Heart Disease,0.3337,,,,
10071,State,Ohio,39.0,All,Sex,Female,Osteoporosis,0.1035,,,,
10074,State,Ohio,39.0,All,Sex,Male,Osteoporosis,0.0133,,,,
10084,State,Ohio,39.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0285,,,,
10087,State,Ohio,39.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.031,,,,
10097,State,Ohio,39.0,All,Sex,Female,Stroke,0.0383,,,,
10100,State,Ohio,39.0,All,Sex,Male,Stroke,0.0378,,,,
10110,State,Oklahoma,40.0,All,Sex,Female,Alcohol Abuse,0.009,,,,
10113,State,Oklahoma,40.0,All,Sex,Male,Alcohol Abuse,0.0255,,,,
10123,State,Oklahoma,40.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1223,,,,
10126,State,Oklahoma,40.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0892,,,,
10136,State,Oklahoma,40.0,All,Sex,Female,Arthritis,0.4329,,,,
10139,State,Oklahoma,40.0,All,Sex,Male,Arthritis,0.3076,,,,
10149,State,Oklahoma,40.0,All,Sex,Female,Asthma,0.0656,,,,
10152,State,Oklahoma,40.0,All,Sex,Male,Asthma,0.0332,,,,
10162,State,Oklahoma,40.0,All,Sex,Female,Atrial Fibrillation,0.0733,,,,
10165,State,Oklahoma,40.0,All,Sex,Male,Atrial Fibrillation,0.0835,,,,
10175,State,Oklahoma,40.0,All,Sex,Female,Autism Spectrum Disorders,0.0006,,,,
10178,State,Oklahoma,40.0,All,Sex,Male,Autism Spectrum Disorders,0.0024,,,,
10188,State,Oklahoma,40.0,All,Sex,Female,COPD,0.1482,,,,
10191,State,Oklahoma,40.0,All,Sex,Male,COPD,0.1439,,,,
10201,State,Oklahoma,40.0,All,Sex,Female,Cancer,0.07,,,,
10204,State,Oklahoma,40.0,All,Sex,Male,Cancer,0.0796,,,,
10214,State,Oklahoma,40.0,All,Sex,Female,Chronic Kidney Disease,0.2536,,,,
10217,State,Oklahoma,40.0,All,Sex,Male,Chronic Kidney Disease,0.2709,,,,
10227,State,Oklahoma,40.0,All,Sex,Female,Depression,0.2619,,,,
10230,State,Oklahoma,40.0,All,Sex,Male,Depression,0.1477,,,,
10240,State,Oklahoma,40.0,All,Sex,Female,Diabetes,0.2689,,,,
10243,State,Oklahoma,40.0,All,Sex,Male,Diabetes,0.3025,,,,
10253,State,Oklahoma,40.0,All,Sex,Female,Drug/Substance Abuse,0.0569,,,,
10256,State,Oklahoma,40.0,All,Sex,Male,Drug/Substance Abuse,0.0514,,,,
10266,State,Oklahoma,40.0,All,Sex,Female,HIV/AIDS,0.0006,,,,
10269,State,Oklahoma,40.0,All,Sex,Male,HIV/AIDS,0.0032,,,,
10279,State,Oklahoma,40.0,All,Sex,Female,Heart Failure,0.1609,,,,
10282,State,Oklahoma,40.0,All,Sex,Male,Heart Failure,0.1716,,,,
10292,State,Oklahoma,40.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0064,,,,
10295,State,Oklahoma,40.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.01,,,,
10305,State,Oklahoma,40.0,All,Sex,Female,Hyperlipidemia,0.4503,,,,
10308,State,Oklahoma,40.0,All,Sex,Male,Hyperlipidemia,0.4522,,,,
10318,State,Oklahoma,40.0,All,Sex,Female,Hypertension,0.6295,,,,
10321,State,Oklahoma,40.0,All,Sex,Male,Hypertension,0.5975,,,,
10331,State,Oklahoma,40.0,All,Sex,Female,Ischemic Heart Disease,0.2709,,,,
10334,State,Oklahoma,40.0,All,Sex,Male,Ischemic Heart Disease,0.3702,,,,
10344,State,Oklahoma,40.0,All,Sex,Female,Osteoporosis,0.0934,,,,
10347,State,Oklahoma,40.0,All,Sex,Male,Osteoporosis,0.011,,,,
10357,State,Oklahoma,40.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0276,,,,
10360,State,Oklahoma,40.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0298,,,,
10370,State,Oklahoma,40.0,All,Sex,Female,Stroke,0.0381,,,,
10373,State,Oklahoma,40.0,All,Sex,Male,Stroke,0.0366,,,,
10383,State,Oregon,41.0,All,Sex,Female,Alcohol Abuse,0.0159,,,,
10386,State,Oregon,41.0,All,Sex,Male,Alcohol Abuse,0.0361,,,,
10396,State,Oregon,41.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0911,,,,
10399,State,Oregon,41.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0699,,,,
10409,State,Oregon,41.0,All,Sex,Female,Arthritis,0.3303,,,,
10412,State,Oregon,41.0,All,Sex,Male,Arthritis,0.2284,,,,
10422,State,Oregon,41.0,All,Sex,Female,Asthma,0.0575,,,,
10425,State,Oregon,41.0,All,Sex,Male,Asthma,0.0283,,,,
10435,State,Oregon,41.0,All,Sex,Female,Atrial Fibrillation,0.0675,,,,
10438,State,Oregon,41.0,All,Sex,Male,Atrial Fibrillation,0.0837,,,,
10448,State,Oregon,41.0,All,Sex,Female,Autism Spectrum Disorders,0.0013,,,,
10451,State,Oregon,41.0,All,Sex,Male,Autism Spectrum Disorders,0.0039,,,,
10461,State,Oregon,41.0,All,Sex,Female,COPD,0.0915,,,,
10464,State,Oregon,41.0,All,Sex,Male,COPD,0.0882,,,,
10474,State,Oregon,41.0,All,Sex,Female,Cancer,0.0669,,,,
10477,State,Oregon,41.0,All,Sex,Male,Cancer,0.0762,,,,
10487,State,Oregon,41.0,All,Sex,Female,Chronic Kidney Disease,0.1877,,,,
10490,State,Oregon,41.0,All,Sex,Male,Chronic Kidney Disease,0.2033,,,,
10500,State,Oregon,41.0,All,Sex,Female,Depression,0.2216,,,,
10503,State,Oregon,41.0,All,Sex,Male,Depression,0.1213,,,,
10513,State,Oregon,41.0,All,Sex,Female,Diabetes,0.1967,,,,
10516,State,Oregon,41.0,All,Sex,Male,Diabetes,0.223,,,,
10526,State,Oregon,41.0,All,Sex,Female,Drug/Substance Abuse,0.0429,,,,
10529,State,Oregon,41.0,All,Sex,Male,Drug/Substance Abuse,0.0441,,,,
10539,State,Oregon,41.0,All,Sex,Female,HIV/AIDS,0.0006,,,,
10542,State,Oregon,41.0,All,Sex,Male,HIV/AIDS,0.0033,,,,
10552,State,Oregon,41.0,All,Sex,Female,Heart Failure,0.1076,,,,
10555,State,Oregon,41.0,All,Sex,Male,Heart Failure,0.1224,,,,
10565,State,Oregon,41.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0079,,,,
10568,State,Oregon,41.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0141,,,,
10578,State,Oregon,41.0,All,Sex,Female,Hyperlipidemia,0.339,,,,
10581,State,Oregon,41.0,All,Sex,Male,Hyperlipidemia,0.3404,,,,
10591,State,Oregon,41.0,All,Sex,Female,Hypertension,0.4526,,,,
10594,State,Oregon,41.0,All,Sex,Male,Hypertension,0.4344,,,,
10604,State,Oregon,41.0,All,Sex,Female,Ischemic Heart Disease,0.1466,,,,
10607,State,Oregon,41.0,All,Sex,Male,Ischemic Heart Disease,0.2401,,,,
10617,State,Oregon,41.0,All,Sex,Female,Osteoporosis,0.0936,,,,
10620,State,Oregon,41.0,All,Sex,Male,Osteoporosis,0.0116,,,,
10630,State,Oregon,41.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0171,,,,
10633,State,Oregon,41.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0235,,,,
10643,State,Oregon,41.0,All,Sex,Female,Stroke,0.0253,,,,
10646,State,Oregon,41.0,All,Sex,Male,Stroke,0.0267,,,,
10656,State,Pennsylvania,42.0,All,Sex,Female,Alcohol Abuse,0.0108,,,,
10659,State,Pennsylvania,42.0,All,Sex,Male,Alcohol Abuse,0.031,,,,
10669,State,Pennsylvania,42.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1212,,,,
10672,State,Pennsylvania,42.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0897,,,,
10682,State,Pennsylvania,42.0,All,Sex,Female,Arthritis,0.4023,,,,
10685,State,Pennsylvania,42.0,All,Sex,Male,Arthritis,0.2877,,,,
10695,State,Pennsylvania,42.0,All,Sex,Female,Asthma,0.0673,,,,
10698,State,Pennsylvania,42.0,All,Sex,Male,Asthma,0.0357,,,,
10708,State,Pennsylvania,42.0,All,Sex,Female,Atrial Fibrillation,0.0839,,,,
10711,State,Pennsylvania,42.0,All,Sex,Male,Atrial Fibrillation,0.108,,,,
10721,State,Pennsylvania,42.0,All,Sex,Female,Autism Spectrum Disorders,0.0015,,,,
10724,State,Pennsylvania,42.0,All,Sex,Male,Autism Spectrum Disorders,0.005,,,,
10734,State,Pennsylvania,42.0,All,Sex,Female,COPD,0.1062,,,,
10737,State,Pennsylvania,42.0,All,Sex,Male,COPD,0.1151,,,,
10747,State,Pennsylvania,42.0,All,Sex,Female,Cancer,0.0824,,,,
10750,State,Pennsylvania,42.0,All,Sex,Male,Cancer,0.1008,,,,
10760,State,Pennsylvania,42.0,All,Sex,Female,Chronic Kidney Disease,0.2299,,,,
10763,State,Pennsylvania,42.0,All,Sex,Male,Chronic Kidney Disease,0.2664,,,,
10773,State,Pennsylvania,42.0,All,Sex,Female,Depression,0.2301,,,,
10776,State,Pennsylvania,42.0,All,Sex,Male,Depression,0.1462,,,,
10786,State,Pennsylvania,42.0,All,Sex,Female,Diabetes,0.2379,,,,
10789,State,Pennsylvania,42.0,All,Sex,Male,Diabetes,0.2839,,,,
10799,State,Pennsylvania,42.0,All,Sex,Female,Drug/Substance Abuse,0.0289,,,,
10802,State,Pennsylvania,42.0,All,Sex,Male,Drug/Substance Abuse,0.0357,,,,
